"408907127663886336";"1386326031";"KurganskyAlex";"Встречайте, мои супер одногруппницы, будущие историки искусства и моды:) #большиеоригиналы #попятницамносимчерное http://t.co/zGe3pX3F8P";"1";"0";"0";"0";"156";"21";"16";"0"
"408907129899077632";"1386326031";"nastyaryazanov2";"все,я вас покидаю,результаты гляну вечером)#биатлон";"1";"0";"0";"0";"7918";"103";"89";"0"
"408907183523659776";"1386326044";"DashkaTeddy";"RT @Dasha_crazy_69: @DashkaTeddy дыы))) но кто сказал, что я ВСЕ поняла ааххах?) http://t.co/4dCaFCMXDl";"1";"0";"1";"0";"2338";"92";"83";"0"
"408907183796260865";"1386326044";"coco_veronika";"Почти приехали в родное селенье!) @ москва-рига http://t.co/1MN85mNxwb";"1";"0";"0";"0";"712";"14";"28";"0"
"408907186572898304";"1386326045";"dzhafara";"На*уй ваши Канары и Мальдивы ! Тут новая тема проскочила ! )) http://t.co/J8PhBhhIgD";"1";"0";"0";"0";"1990";"20";"85";"0"
"408907186933596160";"1386326045";"FRAYKI_";"RT @frankieeway: а стояк теперь снова стояк :-)
вселенная вернула все на свои места";"1";"0";"2";"0";"14057";"466";"304";"11"
"408907242331967488";"1386326058";"gootphir";"-ПриФетиГг СолНыСко=*КаГ ТфаИ ДиЛа??МнУ сИчаС фФ БоЛьНисЬкУ ИдеТь=) -к логопеду? ";"1";"0";"0";"0";"3088";"137";"37";"0"
"408907244211040256";"1386326058";"shish0va";"@3Gun_D да нашла фоточку в иг и нагло спиздила) Ничего, с фотографиями меня уже статусы в вконтакте бывают.";"1";"0";"0";"0";"30834";"561";"160";"16"
"408907244730712064";"1386326058";"sportpit52";"А у нас в Нижнем слякотная погода - брр! Но у нас ОФИГЕННЫЙ ПРИВОЗ! ))) Заходим, заходим! http://t.co/9JmNtTAcfE";"1";"0";"0";"0";"82";"51797";"31";"0"
"408907244797829120";"1386326058";"Ivanova2797";"Короче ,видимо ни в какой архитектурный я не иду :)
Там ,капец ,конечно )";"1";"0";"0";"0";"6109";"42";"21";"0"
"408907245569572864";"1386326059";"_2CasIoPI_maRIi";"@linajj_5 ну в 18 сделаешь тогда)))
я дарья) а ты?)";"1";"0";"0";"0";"13049";"1207";"1996";"8"
"408907299554463744";"1386326072";"Michail_Shor";"@Prozene плак-плак,надеюсь на драфте тогда их вытяну :)";"1";"0";"0";"0";"48092";"12854";"375";"295"
"408907300569903104";"1386326072";"LilSwallow";"@Chenzana а моя кроме поорать еще просится на балкон хвост поморозить) минуту посидит и назад просится.";"1";"0";"0";"0";"32113";"544";"106";"55"
"408907344433909760";"1386326082";"___comatose___";"Каждому так болеть) когда к тебе друзья в гости ходят";"1";"0";"0";"0";"1314";"46";"30";"1"
"408907348644618240";"1386326083";"KozhemyakinaK";"-мам, мне так хреново!
-выпей таблетку и на работу! на следующей недели пойдем в сауну!
мама умеет поддержать и добавить стимула)";"1";"0";"0";"0";"1472";"83";"147";"0"
"408907349433147392";"1386326083";"little_pornie";"3 тысячи,это не так дорого для пальто лол :D  т.е. пальто криса стоит меньше 200 тыс. рублей";"1";"0";"0";"0";"37855";"155";"136";"3"
"408907350071050240";"1386326084";"cohikyxalaza";"RT @jalikuhepan: это так мило, когда парни ставят на аву свои детские фотографии...) http://t.co/qvQjUz842z";"1";"0";"2";"0";"419";"132";"153";"0"
"408907402163941376";"1386326096";"EzhevikaAckles";"@iluhaivakin опа, дома никого?
помнишь, что ты мне должен?:D";"1";"0";"0";"0";"8976";"69";"67";"0"
"408907404169187328";"1386326096";"TamaraPolumeeva";"@Juliacka наверное) ну все-равно приятно:D:D:D ахах, я под столой вчера лежала";"1";"0";"0";"0";"8856";"161";"96";"2"
"408907405733670912";"1386326097";"xelperok";"@proBokator ... и работал. А не как этот:то потухнет, то погаснет ;)";"1";"0";"0";"0";"2418";"84";"77";"3"
"408907405871681537";"1386326097";"vikaaaa_rarar";"@Ksushakos38 лучше бы и то,и другое.)
кстати,после сегодняшнего я кроху ненавижу еще больше.";"1";"0";"0";"0";"242";"14";"34";"0"
"408907447189790720";"1386326107";"oliakitten";"@fidelevna ох, прям за год соскучилась. чего забросила прекрасных мужчин, не понимаю?)";"1";"0";"0";"0";"6056";"162";"164";"3"
"408907447408287744";"1386326107";"mojoketewyby";"RT @tugejivybix: вышел прокатится, через 15 минут зашёл назад весь мокрый :) дождь полил.";"1";"0";"9";"0";"382";"79";"57";"0"
"408907449794433024";"1386326107";"ivoskoboinikova";"@SofiBelyak а что за татуировка у тебя? фото в студию))";"1";"0";"0";"0";"685";"81";"248";"0"
"408907451262459904";"1386326108";"bashmstil";"@DianaKruchkova ого, надо будет так попробовать с следующий раз :D";"1";"0";"0";"0";"23347";"1068";"591";"24"
"408907489325772800";"1386326117";"sayra62261747";"@Alen_gate ахахаха, я тоже сегодня полдня играла в Обломова :D
Примерно до полчетвертого";"1";"0";"0";"0";"205";"6";"21";"0"
"408907492530589696";"1386326118";"jorytaxenaz";"RT @havabeqoduxi: Ого, на кинопоиске сделали ""саундтреки"" :D а я и не знала. Очень удобнено.";"1";"0";"1";"0";"290";"90";"92";"0"
"408907543679758336";"1386326130";"darsi_rayn";"весь мой тви теперь будет наполнен долгожданным снегом)из года в год он меня бросает) http://t.co/PmExOxro9h";"1";"0";"0";"0";"5567";"119";"66";"0"
"408907543948570624";"1386326130";"MelissJoness";"А еще я просрала Кравченко все метры и теперь она хуй в инстаграмм зайдет:))";"1";"0";"0";"0";"16310";"75";"21";"0"
"408907546393866240";"1386326130";"katerishaa";"лежу в кровати,закуталась))еще бы вкусняшек кто -нибудь принес";"1";"0";"0";"0";"9862";"1542";"77";"8"
"408907547639169026";"1386326131";"Tina_rutina";"@MrAkiko давай) Воронеж тебя ждет с распростертыми объятиями";"1";"0";"0";"0";"17467";"197";"197";"2"
"408907548268306432";"1386326131";"Vitaminka1997";"Сижу смотрю с братиком  ""Гадкий Я""))) ВСЕМ ДОБРА))))";"1";"0";"0";"0";"19";"0";"3";"0"
"408907586361360384";"1386326140";"talyxona";"Едем по мосту со скоростью 20 км/ч под донт вори)))))) доставило))))";"1";"0";"0";"0";"119";"95";"87";"0"
"408907589142200320";"1386326141";"OKirilyuk";"@DToropova АХАХАХХА ПРОСТИ, НО Я НЕМНОГО ЗАНЯТ :DD
В СЛЕДУЮЩИЙ РАЗ ОБЯЗАТЕЛЬНО ПОКАЖЕШЬ, ВСЕЕЕЕХ :DDDDD";"1";"0";"0";"0";"4590";"287";"263";"4"
"408907589234462720";"1386326141";"masha_sunshine";"Перемен ждала. И дождалась)
Теперь буду ждать лето ";"1";"0";"0";"0";"758";"80";"23";"2"
"408907589347340288";"1386326141";"alina_spring14";"день выдался удачным, я ожидала худшего, но у меня даже настроение отличное и это несмотря на то, что я ночью меньше 5 часов проспала:)";"1";"0";"0";"0";"779";"22";"34";"0"
"408907589658091520";"1386326141";"NataliaBelova4";"@NicoleKlof дааа)) так что приезжай загорать и сразу на чай, этажом выше";"1";"0";"0";"0";"3231";"101";"56";"0"
"408907645480083456";"1386326154";"lizaburharova";"Q: Очень нравятся Ваши песни, Андрей! Успехов Вам)))  A: http://t.co/BDM6BXSoaN";"1";"0";"0";"0";"732";"11";"24";"0"
"408907646679273472";"1386326154";"khanabylai";"-Айгуль Маратовна, сколько за ппт?
-9.
-из 20?
-из 10.
-спасибо за щедрость!
-ну тебе же надо заканчивать уже.

вот это человечность:)";"1";"0";"0";"0";"1105";"101";"47";"0"
"408907647417475072";"1386326154";"NataliGuba";"Радостных выходных!)))http://t.co/MDBsfzF5ml с помощью @youtube";"1";"0";"0";"0";"7257";"134";"169";"1"
"408907693521240064";"1386326165";"valuusha";"Классная позвала в клуб) мммммммм)) очень интересно) ахахаххаха";"1";"0";"0";"0";"749";"17";"20";"0"
"408907693811068928";"1386326166";"munonimacub";"ой, Angel Beats начинается 11 апреля! весна становится всё интереснее :)";"1";"0";"0";"0";"38";"33";"37";"0"
"408907693848793088";"1386326166";"Yaroslaw_spb";"@De_nativo Опять что ли подозреваешь? ;))))) Ну как для чего? Что бы знать насколько в разных городах живём! ;)";"1";"0";"0";"0";"10935";"183";"256";"2"
"408907694397849600";"1386326166";"JEY368";"@mego_cheshire @Korotchikoff  что уже всё обломались с твитером?) скучно тут стало или что?";"1";"0";"0";"0";"20";"2";"4";"0"
"408907696222371841";"1386326166";"buka_iz_kamoda";"@Amiko_chan  Оно)ты не смотрела?)ты любишь клоунов?)";"1";"0";"0";"0";"258";"15";"35";"2"
"408907731459137536";"1386326174";"absurd_circus";"Ostap CAE Group . Наш девиз - ""И тут Остапа понесло"". Никогда не заканчиваем спикинг вовремя)";"1";"0";"0";"0";"6617";"106";"165";"1"
"408907732289597440";"1386326175";"breathebro33";"Дежурить с хомой  и саней ахуенно )ибо нихуя не делаешь+весело )люблю их ^^";"1";"0";"0";"0";"2187";"402";"11";"0"
"408907735661805568";"1386326175";"zlatcity";"Говорят, что сейчас на такие портфели мода в городе. Правда? =) http://t.co/MALGjKoKvv";"1";"0";"0";"0";"1014";"19";"18";"1"
"408907777336438784";"1386326185";"Magnolia2004";"8-ые пришли)) я опять запредельно радуюсь,  часы черного цвета это двойная радость^^ #мояпрелесть… http://t.co/oBXeKaU1G1";"1";"0";"0";"0";"2007";"66";"83";"1"
"408907779379048448";"1386326186";"fakep87";"@chivonapets это он любит) прикольно было бы наверное по МКАДу на лыжах 80 км/ч шпарить)";"1";"0";"0";"0";"15113";"478";"95";"9"
"408907779588784128";"1386326186";"Di_Jeff";"@arinalen  ахах тут еще у одной девочки фамилия Тимофеева была:D:3";"1";"0";"0";"0";"5494";"2202";"2223";"12"
"408907779630698496";"1386326186";"qyvotype";"пальцы совсем отвыкли от гитары. а та даже практически не расстроена)";"1";"0";"0";"0";"160";"76";"70";"0"
"408907780972498944";"1386326186";"hip_vip";"В 5 классе будет учиться, на радость англичанке нашей))";"1";"0";"0";"0";"839";"106";"211";"0"
"408907827353108482";"1386326197";"nat_a_lie";"- ты все время работаешь? - нееет) - а в какие дни ты свободна? - во все, кроме пн,вт,ср,чт,пт,сб,вс ..эмм..";"1";"0";"0";"0";"2957";"87";"60";"0"
"408907828162613248";"1386326198";"Xu_Po";"@RomaShkaMaRINka @maksimofficial ясно))
у меня сердце заходилось, когда объявляли номинантов. как будто я сама лично участвую!)";"1";"0";"0";"0";"8";"2";"7";"0"
"408907828192350208";"1386326198";"vasyulya";"@jolechka3 получается,осторожно котлетку перекладываю в др.посуду)";"1";"0";"0";"0";"3952";"57";"84";"1"
"408907828720463872";"1386326198";"karislav";"@redisskakat @girt_sk Единственное,что меня расстраивает на Бали. Невозможность сходить в кинотеатр с друзьями на интересный фильм :)";"1";"0";"0";"0";"4896";"131";"107";"4"
"408907829001465856";"1386326198";"kot_kor";"Базарнов сегодня спрашивал - чем лучше сушиться :D Парень весит всего 60 кг где-то, ахаха. Но он сказал, что ему уже пора, лол";"1";"0";"0";"0";"3946";"63";"46";"0"
"408907829643587584";"1386326198";"Yulenka_K";"@Zhopushonok маловато получается)))) лучше Незлобин тогда)";"1";"0";"0";"0";"34201";"240";"121";"4"
"408907874812063744";"1386326209";"allychem";"@ekaetrina я люблю тебя со всеми твоими истериками, солнышко :D";"1";"0";"0";"0";"26004";"330";"402";"6"
"408907878192656384";"1386326209";"katepsik";"Урааа! @dolbysystem, вот!  я же говорила!))) #DavaiDinamo";"1";"0";"0";"0";"153";"15";"34";"0"
"408907934458859520";"1386326223";"komtadon";"Все свое ношу с собой ) Хорошая штука все же #Dropbox. Кто еще не в теме - регистрируемся и получаем бонус ) https://t.co/WZ9LDhqnQO";"1";"0";"0";"0";"620";"479";"944";"0"
"408907934681145344";"1386326223";"nesteroidd";"лента до сих пор не может угомониться с этим АЙ ЭМ
голос похож на Билла, соглашусь, но бл, как так они написали сразу раста-песню? :D";"1";"0";"0";"0";"26561";"975";"734";"16"
"408907936036298752";"1386326223";"iPITON";"Дизайнер с большой буквы!) “@WoW_ReD: За 7 дней белые носки становятся черными, проходя ""50 оттенков серого""”";"1";"0";"0";"0";"19344";"462";"188";"33"
"408907936178532353";"1386326223";"Sharfik_";"@ViktorVTsoy @dks_kamila Кама, совести у тебя нет, как ты не почувствовала ТАКОЕ, ))))";"1";"0";"0";"0";"5216";"134";"76";"5"
"408908012750118912";"1386326242";"alexandr_alymov";"Цена на билет на КВН на сегодняшний финал от 10 000 на балконе ;) #камызяки http://t.co/plvnmgSlah";"1";"0";"0";"0";"15157";"1248";"158";"15"
"408908013836062720";"1386326242";"gip00";"@__devyatyi__ да вот и получается, что хоть и москвичи,а всё как по понятиям привыкли,так только и могут.Позорище.Ещё и начальство вызывают)";"1";"0";"0";"0";"14379";"319";"146";"29"
"408908014536499200";"1386326242";"olyaa_olechka";"такой снежок идёт
мммм
*___*
на улице просто волшебно:)";"1";"0";"0";"0";"375";"10";"7";"0"
"408908014612013056";"1386326242";"Irysikc";"Мой комп не выдерживает такого напора фоток от @real_dzemki ))) #СоколовскийЯХочуТебя";"1";"0";"0";"0";"20052";"105";"85";"2"
"408908014721458176";"1386326242";"Megapihal1";"Такая вот моя будущая работа, дигистировать балык) #товароведы http://t.co/dwn5wE7xUA";"1";"0";"0";"0";"973";"26";"27";"1"
"408908076503535616";"1386326257";"heqexyhijib";"Интересно, а почему   ставит readonly в своих топиках, когда там начинают общаться люди ^_^?";"1";"0";"0";"0";"337";"85";"69";"0"
"408908076541296640";"1386326257";"Rufina_Iero";"@Kind_GooDMaN да не, я лучше тихо буду пялиться на них:D";"1";"0";"0";"0";"9047";"367";"156";"3"
"408908079326318592";"1386326257";"zelentsov1254";"RT @Kerillka: Такое ощущение, что я очень стар)))
Ох, как это было давно. 
@Kaspersky_ru http://t.co/zbdmgRfrnI";"1";"0";"3";"0";"1164";"13";"54";"0"
"408908079833432064";"1386326258";"Lissenoc";"Юля знает куда мы соберемся поехать ,когда ей стукнет 18))";"1";"0";"0";"0";"2005";"938";"940";"1"
"408908080017965056";"1386326258";"Ivan9092";"@UncleNick70 Жаль что только в 2180 году.....снова опоздаем..)))";"1";"0";"0";"0";"7230";"5141";"5651";"77"
"408908137111228416";"1386326271";"nikki7_lova7";"я попиздил патихардит ухахах хз во сколько вернусь,надеюсь в час)
всем удачного времяпровождения:3";"1";"0";"0";"0";"5743";"598";"606";"0"
"408908137144803328";"1386326271";"Ren_The_Game";"Теперь я знаю страшную тайну, зачем у монитора ножка имеет круглую основу) http://t.co/9wK8HsjUFS";"1";"0";"0";"0";"782";"14";"36";"0"
"408908138348564480";"1386326271";"Grace_Bradberry";"RT @Landi_love1D: @Grace_Bradberry Ааа точно))  спасибо!:*";"1";"0";"1";"0";"12447";"419";"426";"3"
"408908138381713408";"1386326271";"DrNickTo";"@upsguest  Да да, так всё и будет. Кто где вечером.))";"1";"0";"0";"0";"16983";"116";"58";"6"
"408908138453422080";"1386326272";"Ivashenko_tweet";"@Kate_RinKv Они там уже год) Но недавно в версии для ПК они по-другому показываться стали.";"1";"0";"0";"0";"17718";"21749";"14015";"36"
"408908174234628096";"1386326280";"oksana_orlova";"@AndersonAndreev Влюбляешься автоматически?) Классные слова)";"1";"0";"0";"0";"1835";"170";"256";"2"
"408908174918709249";"1386326280";"nadyapustovalov";"@Vikysha3 очень !!!
Но все говорят, что не очень /
Можно на нг придти )";"1";"0";"0";"0";"768";"21";"42";"0"
"408908175392247808";"1386326280";"syulskaya";"@cocjap значит тебя не интересует то, что люди, читающие тебя тоже смотрят этот сериал и им не очень-то приятно читать спойлеры?)";"1";"0";"0";"0";"3050";"187";"175";"0"
"408908177107730432";"1386326281";"zai_jess";"@M_Morozova почему?) мы с медалью, походу, тьфу-тьфу)";"1";"0";"0";"0";"4759";"45";"49";"0"
"408908177301053440";"1386326281";"The_KaGod";"alexfilmfreak как и обещал :-) Действительно какие времена были :-) http://t.co/VOaMX7JTEe";"1";"0";"0";"0";"351";"15";"83";"0"
"408908178072821760";"1386326281";"Varan7777";"Вот как #google любит зиму, сам эффекты добавил)) GIF: http://t.co/seK4NQF5tr";"1";"0";"0";"0";"4808";"216";"694";"11"
"408908178085003264";"1386326281";"xglooom";"@Narowin придет тебе перевод на 50 рублей и нужно будет заплатить комиссию 43,90 для его получения :o)";"1";"0";"0";"0";"19526";"586";"479";"20"
"408908179360473088";"1386326281";"AVellker";"всем добра и сгущёнки — Спасибо ^_^ http://t.co/G072Azt4eN";"1";"0";"0";"0";"5034";"52";"31";"1"
"408908179482116096";"1386326281";"TANYADIEZA";"Ура!)) Первая победа на выезде в этом сезоне!! Наконец-то!! Жаль, что не в основное время, но хоть так!!)";"1";"0";"0";"0";"1969";"33";"37";"0"
"408908222599544832";"1386326292";"ziredutanygo";"RT @jidopomuburi: взял вот такой комплект   у нее приемник чудный, да) Теперь у меня все беспроводное и на батарейках)";"1";"0";"1";"0";"226";"69";"66";"0"
"408908223593603072";"1386326292";"A_Holovach";"Прекрасное утро:проснулась. полчаса назад ,а за окном снежоок)";"1";"0";"0";"0";"102";"18";"23";"0"
"408908224490782720";"1386326292";"dmdav30";"@WWWNNRU Подстраиваетесь под чью-то или есть своя? ))";"1";"0";"0";"0";"845";"55";"56";"0"
"408908225832951808";"1386326292";"Seeker_miracle";"@Kiilmeplease Валяй:D Панд гони:D У меня тожи панды есть, давай ссылку на вк, покидаю:D";"1";"0";"0";"0";"19514";"330";"214";"2"
"408908225921449984";"1386326292";"Lylichka";"Во всём саду воспитатели говорят, что такое происходит только у меня в группе)) http://t.co/imj4PereHz";"1";"0";"0";"0";"9900";"235";"80";"6"
"408908226097213440";"1386326292";"dudecusahywo";"Проходят мимо две девушки, а я как крикну как третью зовут)))))";"1";"0";"0";"0";"399";"177";"186";"0"
"408908282292490240";"1386326306";"Stay_true2013";"@adomogarov Сегодня ""держу кулачки"" за Хайда!!! Желаю Вам взорвать спокойствие Питерской публики :)) http://t.co/7101AKDTby";"1";"0";"0";"0";"421";"12";"14";"0"
"408908283450101760";"1386326306";"maybe_reg49_27";"""@One_ENCLAVE: @maybe_reg49_27 @lisi_Ca @LyudaLa волчара позорная)))"" но но но!";"1";"0";"0";"0";"1094";"152";"113";"5"
"408908285879017472";"1386326307";"AlexandraBatrak";"А вот и первая гостевая победа Динамо вместе с Любомиром Поковичем! Хауген - красавец)))";"1";"0";"0";"0";"440";"16";"34";"0"
"408908286453641216";"1386326307";"sashka_trololo";"@9101jungfever ихихи с: 
много еще экзаменов осталось?)";"1";"0";"0";"0";"6286";"57";"39";"0"
"408908287271112704";"1386326307";"MickONeillsPub";"Вот и закончилась рабочая неделя! Как отпраздновать ее весело?) http://t.co/gdBK5Q3ScZ #fact #ireland #odessa http://t.co/DFDTp4Ih82";"1";"0";"0";"0";"64";"34";"153";"0"
"408908338492370944";"1386326319";"TimIT_ua";"@graff25 это без сомнений,но будильники реально работают раз через раз)пора на WP переходить)";"1";"0";"0";"0";"5025";"37";"83";"0"
"408908338785955840";"1386326319";"MigachevaKsenia";"RT @Anna__Filatova: От новости про Виталика мы были в шоке:D
Теперь я точно поняла,что я-лох";"1";"0";"1";"0";"1901";"52";"16";"0"
"408908339968348160";"1386326320";"wombat5301";"Вся в ожидании Оксана 
Упала голой на кровать 
И обалдели от такого 
И муж и мебельный салон )))";"1";"0";"0";"0";"2920";"1058";"1219";"30"
